xSize,tSize,Solution,Analytic,Error,Time
15,45,0.986598,0.553122,0.783689,0.0210605
15,46,0.986896,0.553122,0.784227,0.0216427
15,47,0.987181,0.553122,0.784742,0.0225128
15,48,0.987453,0.553122,0.785235,0.0222273
15,49,0.987715,0.553122,0.785708,0.0228222
15,50,0.987965,0.553122,0.786161,0.0271069
15,51,0.988206,0.553122,0.786596,0.0223153
15,52,0.988437,0.553122,0.787014,0.023221
15,53,0.98866,0.553122,0.787416,0.0248706
15,54,0.988874,0.553122,0.787803,0.0234564
15,55,0.98908,0.553122,0.788176,0.0242741
15,56,0.989278,0.553122,0.788535,0.0247076
15,57,0.98947,0.553122,0.788881,0.0248308
15,58,0.989654,0.553122,0.789215,0.0298364
15,59,0.989833,0.553122,0.789537,0.0281747
15,60,0.990005,0.553122,0.789849,0.0301769
15,61,0.990172,0.553122,0.79015,0.0267717
15,62,0.990333,0.553122,0.790441,0.0268452
15,63,0.990489,0.553122,0.790723,0.0285381
15,64,0.99064,0.553122,0.790996,0.0314881
15,65,0.990786,0.553122,0.79126,0.0343886
15,66,0.990928,0.553122,0.791517,0.0307691
15,67,0.991065,0.553122,0.791765,0.0261547
15,68,0.991199,0.553122,0.792006,0.0263473
15,69,0.991328,0.553122,0.79224,0.0314433
15,70,0.991454,0.553122,0.792468,0.03403
15,71,0.991576,0.553122,0.792688,0.029788
15,72,0.991694,0.553122,0.792903,0.033516
15,73,0.99181,0.553122,0.793111,0.0298483
15,74,0.991922,0.553122,0.793314,0.0302031
15,75,0.992031,0.553122,0.793512,0.0305254
15,76,0.992137,0.553122,0.793704,0.029346
15,77,0.992241,0.553122,0.793891,0.0317211
15,78,0.992342,0.553122,0.794073,0.03229
15,79,0.99244,0.553122,0.79425,0.0365882
15,80,0.992535,0.553122,0.794423,0.0358573
15,81,0.992629,0.553122,0.794592,0.034339
15,82,0.99272,0.553122,0.794757,0.0340334
15,83,0.992809,0.553122,0.794917,0.0343984
15,84,0.992895,0.553122,0.795074,0.0395361
15,85,0.99298,0.553122,0.795227,0.0387244
15,86,0.993062,0.553122,0.795376,0.035404
15,87,0.993143,0.553122,0.795522,0.0356901
15,88,0.993222,0.553122,0.795664,0.0371474
15,89,0.993299,0.553122,0.795804,0.0331493
15,90,0.993374,0.553122,0.79594,0.0407139
15,91,0.993448,0.553122,0.796073,0.0381824
15,92,0.99352,0.553122,0.796203,0.0364999
15,93,0.99359,0.553122,0.79633,0.0409745
15,94,0.993659,0.553122,0.796455,0.037972
15,95,0.993727,0.553122,0.796577,0.0440816
15,96,0.993793,0.553122,0.796696,0.039144
15,97,0.993857,0.553122,0.796813,0.0400858
15,98,0.993921,0.553122,0.796928,0.0394223
15,99,0.993983,0.553122,0.79704,0.0405543
15,100,0.994043,0.553122,0.79715,0.0457815
16,10,0.929324,0.550092,0.689397,0.0084973
16,11,0.935844,0.550092,0.701249,0.0136847
16,12,0.941178,0.550092,0.710946,0.0099033
16,13,0.945623,0.550092,0.719027,0.0081457
16,14,0.949385,0.550092,0.725865,0.0115642
16,15,0.952609,0.550092,0.731726,0.0111005
16,16,0.955403,0.550092,0.736805,0.0112694
16,17,0.957848,0.550092,0.74125,0.0082986
16,18,0.960005,0.550092,0.745172,0.0090118
